Sun Feb 26 15:29:25 2017

Number of Points = 3611
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-12.958050	-1.521937	2.440499	0.003351	0.264391
-12.196307	-1.612958	2.450496	0.003166	0.264639
-11.557364	-1.757783	2.460493	0.003010	0.264557
-11.733484	-1.777160	2.470490	0.003053	0.264327
-12.086153	-1.707335	2.480486	0.003139	0.264328
-12.065923	-1.710744	2.490483	0.003135	0.264330
-12.539621	-1.604118	2.500480	0.003250	0.264387
-12.504850	-1.551073	2.510477	0.003242	0.264640
-12.329817	-1.546626	2.520474	0.003199	0.264805
-11.511578	-1.673554	2.530470	0.003000	0.264947
-11.508529	-1.742927	2.540467	0.002999	0.264655
-11.394100	-1.768081	2.550464	0.002972	0.264643
-11.571531	-1.733413	2.560461	0.003015	0.264642
-11.969235	-1.655598	2.570458	0.003112	0.264640
-11.712061	-1.643566	2.580454	0.003050	0.264904
-11.812187	-1.613358	2.590451	0.003074	0.264948
-11.598613	-1.655634	2.600448	0.003022	0.264946
-11.574350	-1.660347	2.610445	0.003017	0.264946
-11.276260	-1.719698	2.620442	0.002944	0.264942
-11.036704	-1.765932	2.630438	0.002886	0.264945
-11.065277	-1.759237	2.640435	0.002893	0.264949
-11.732265	-1.628148	2.650432	0.003056	0.264948
-11.446460	-1.614072	2.660429	0.002986	0.265245
-11.539980	-1.588727	2.670426	0.003009	0.265274
-11.590935	-1.547617	2.680422	0.003022	0.265405
-11.427165	-1.539457	2.690419	0.002982	0.265575
-10.747573	-1.672567	2.700416	0.002816	0.265576
-10.316568	-1.757757	2.710413	0.002711	0.265573
-10.355659	-1.813043	2.720410	0.002721	0.265306
-10.295338	-1.832774	2.730406	0.002707	0.265272
-10.391384	-1.842852	2.740403	0.002730	0.265149
-10.975581	-1.704450	2.750400	0.002873	0.265248
-11.213394	-1.652041	2.760397	0.002931	0.265271
-11.667048	-1.511066	2.770394	0.003042	0.265490
-11.798228	-1.404959	2.780390	0.003075	0.265829
-11.281909	-1.427462	2.790387	0.002949	0.266161
-10.377511	-1.594410	2.800384	0.002728	0.266206
-9.736213	-1.719912	2.810381	0.002572	0.266208
-9.275866	-1.877081	2.820378	0.002459	0.265926
-9.287378	-1.943240	2.830374	0.002462	0.265636
-10.051050	-1.806773	2.840371	0.002649	0.265578
-10.680270	-1.683363	2.850368	0.002803	0.265576
-10.948470	-1.592007	2.860365	0.002869	0.265739
-11.014608	-1.517323	2.870362	0.002885	0.265999
-10.313345	-1.605701	2.880358	0.002714	0.266206
-10.239085	-1.620531	2.890355	0.002696	0.266205
-9.914989	-1.684128	2.900352	0.002617	0.266205
-9.568007	-1.751880	2.910349	0.002532	0.266206
-9.688418	-1.728940	2.920346	0.002562	0.266202
-10.007599	-1.665355	2.930342	0.002640	0.266205
-9.966362	-1.672861	2.940339	0.002630	0.266207
-9.772898	-1.710625	2.950336	0.002583	0.266207
-9.585765	-1.691511	2.960333	0.002538	0.266442
-9.488976	-1.728280	2.970330	0.002514	0.266367
-9.543738	-1.716925	2.980326	0.002528	0.266369
-9.645439	-1.683281	2.990323	0.002553	0.266425
-9.657984	-1.653486	3.000320	0.002556	0.266540
-9.660497	-1.654018	3.010317	0.002557	0.266535
-9.863314	-1.601548	3.020314	0.002607	0.266587
-9.555246	-1.601433	3.030310	0.002532	0.266842
-9.448246	-1.622182	3.040307	0.002506	0.266842
-9.255196	-1.660105	3.050304	0.002459	0.266842
-8.948109	-1.720693	3.060301	0.002384	0.266840
-8.875367	-1.734821	3.070298	0.002366	0.266840
-8.347303	-1.865294	3.080294	0.002238	0.266727
-9.031087	-1.775458	3.090291	0.002405	0.266539
-9.084052	-1.749332	3.100288	0.002418	0.266605
-9.228234	-1.663921	3.110285	0.002453	0.266844
-9.135158	-1.682741	3.120282	0.002431	0.266841
-9.057561	-1.697790	3.130278	0.002412	0.266841
-8.933900	-1.656850	3.140275	0.002382	0.267115
-8.855488	-1.660948	3.150272	0.002363	0.267162
-8.734667	-1.685380	3.160269	0.002334	0.267158
-8.739740	-1.684895	3.170266	0.002335	0.267156
-8.710792	-1.690184	3.180262	0.002328	0.267157
-8.720427	-1.678006	3.190259	0.002331	0.267199
-8.439793	-1.700662	3.200256	0.002262	0.267335
-8.351260	-1.685962	3.210253	0.002241	0.267469
-8.316841	-1.694012	3.220250	0.002233	0.267463
-8.617202	-1.634264	3.230246	0.002306	0.267465
-8.298316	-1.696500	3.240243	0.002229	0.267467
-7.998385	-1.755509	3.250240	0.002156	0.267466
-7.782997	-1.797923	3.260237	0.002103	0.267465
-7.938353	-1.780517	3.270234	0.002141	0.267409
-8.412049	-1.674266	3.280230	0.002257	0.267463
-8.319239	-1.692183	3.290227	0.002235	0.267464
-8.691176	-1.578273	3.300224	0.002326	0.267635
-8.563142	-1.565884	3.310221	0.002295	0.267791
-8.141619	-1.579602	3.320218	0.002192	0.268080
-7.314097	-1.748391	3.330214	0.001990	0.268054
-7.585932	-1.756291	3.340211	0.002057	0.267796
-7.434234	-1.786190	3.350208	0.002020	0.267795
-7.692111	-1.735750	3.360205	0.002083	0.267794
-7.991452	-1.667608	3.370202	0.002156	0.267832
-7.536250	-1.694446	3.380198	0.002045	0.268094
-7.660625	-1.669471	3.390195	0.002076	0.268095
-7.505536	-1.699369	3.400192	0.002038	0.268097
-7.240706	-1.751657	3.410189	0.001974	0.268095
-7.148615	-1.769727	3.420186	0.001951	0.268095
-7.550577	-1.690835	3.430182	0.002050	0.268094
-7.854739	-1.627671	3.440179	0.002124	0.268107
-7.567631	-1.609614	3.450176	0.002054	0.268418
-7.390844	-1.644541	3.460173	0.002011	0.268417
-7.263626	-1.670503	3.470170	0.001980	0.268412
-7.229190	-1.656685	3.480166	0.001972	0.268498
-6.744704	-1.751962	3.490163	0.001854	0.268497
-6.878035	-1.744057	3.500160	0.001887	0.268419
-6.861987	-1.747212	3.510157	0.001883	0.268419
-6.881801	-1.744330	3.520154	0.001888	0.268414
-6.914397	-1.671146	3.530150	0.001896	0.268692
-6.750648	-1.694490	3.540147	0.001856	0.268729
-6.468316	-1.748977	3.550144	0.001788	0.268732
-6.604717	-1.788509	3.560141	0.001821	0.268454
-6.725308	-1.699395	3.570138	0.001851	0.268727
-7.189929	-1.607416	3.580134	0.001964	0.268729
-7.433198	-1.499632	3.590131	0.002024	0.268979
-7.247091	-1.489558	3.600128	0.001979	0.269173
-6.395945	-1.628048	3.610125	0.001771	0.269292
-5.812600	-1.742913	3.620122	0.001629	0.269290
-5.712726	-1.815435	3.630118	0.001605	0.269069
-5.576618	-1.841873	3.640115	0.001572	0.269070
-5.796074	-1.876336	3.650112	0.001625	0.268745
-6.148200	-1.810121	3.660109	0.001712	0.268732
-6.316367	-1.777429	3.670106	0.001753	0.268730
-6.558566	-1.655320	3.680102	0.001812	0.269040
-6.639982	-1.629068	3.690099	0.001832	0.269083
-6.522521	-1.600842	3.700096	0.001804	0.269296
-6.505365	-1.578571	3.710093	0.001800	0.269402
-6.023400	-1.625106	3.720090	0.001682	0.269602
-6.058915	-1.616807	3.730086	0.001691	0.269607
-5.865954	-1.654410	3.740083	0.001644	0.269608
-5.284365	-1.768464	3.750080	0.001502	0.269608
-4.584786	-1.933718	3.760077	0.001332	0.269491
-4.447846	-2.022156	3.770074	0.001298	0.269234
-4.754364	-2.000579	3.780070	0.001374	0.269073
-5.688823	-1.862260	3.790067	0.001602	0.268883
-6.447394	-1.662042	3.800064	0.001787	0.269096
-7.315709	-1.414231	3.810061	0.002000	0.269417
-6.886862	-1.372321	3.820058	0.001895	0.269941
-5.832900	-1.507927	3.830054	0.001638	0.270238
-4.855050	-1.699872	3.840051	0.001399	0.270238
-4.285161	-1.840359	3.850048	0.001260	0.270119
-4.248807	-1.896356	3.860045	0.001251	0.269915
-4.346784	-1.950743	3.870042	0.001276	0.269608
-5.223308	-1.779928	3.880038	0.001490	0.269602
-5.459095	-1.732896	3.890035	0.001548	0.269604
-5.132198	-1.722056	3.900032	0.001468	0.269915
-4.921552	-1.763801	3.910029	0.001417	0.269913
-5.052277	-1.739395	3.920026	0.001449	0.269907
-5.151587	-1.718831	3.930022	0.001473	0.269911
-5.237830	-1.649089	3.940019	0.001495	0.270130
-5.188518	-1.632690	3.950016	0.001483	0.270238
-4.929164	-1.653381	3.960013	0.001420	0.270363
-4.477524	-1.699743	3.970010	0.001309	0.270538
-4.458274	-1.739496	3.980006	0.001305	0.270388
-4.421594	-1.749581	3.990003	0.001296	0.270375
-4.256598	-1.804961	4.000000	0.001256	0.270279
-4.119754	-1.841787	4.009997	0.001223	0.270237
-4.484074	-1.770864	4.019994	0.001312	0.270234
-4.455808	-1.750653	4.029990	0.001305	0.270340
-4.395667	-1.714218	4.039987	0.001291	0.270540
-4.591503	-1.675308	4.049984	0.001339	0.270541
-4.554943	-1.682777	4.059981	0.001330	0.270539
-3.997611	-1.728023	4.069978	0.001194	0.270805
-3.874168	-1.787705	4.079974	0.001164	0.270658
-4.115077	-1.768714	4.089971	0.001223	0.270539
