Sun Feb 26 13:50:57 2017

Number of Points = 3584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.680328	-1.558952	3.060301	0.002495	0.273055
-8.341710	-1.625466	3.070298	0.002413	0.273055
-7.672224	-1.777626	3.080294	0.002249	0.272969
-7.480736	-1.866823	3.090291	0.002203	0.272756
-7.662332	-1.906962	3.100288	0.002248	0.272443
-8.127109	-1.819896	3.110285	0.002362	0.272424
-8.501448	-1.745515	3.120282	0.002453	0.272427
-9.072787	-1.601962	3.130278	0.002593	0.272554
-9.329957	-1.471289	3.140275	0.002656	0.272883
-8.822843	-1.514913	3.150272	0.002532	0.273113
-8.387619	-1.537403	3.160269	0.002426	0.273371
-8.034782	-1.606306	3.170266	0.002341	0.273371
-7.747086	-1.661192	3.180262	0.002271	0.273377
-7.564878	-1.696558	3.190259	0.002226	0.273378
-7.629422	-1.684140	3.200256	0.002242	0.273376
-7.778765	-1.682596	3.210253	0.002279	0.273261
-7.734035	-1.663752	3.220250	0.002269	0.273373
-7.825450	-1.646040	3.230246	0.002291	0.273371
-7.796038	-1.650730	3.240243	0.002284	0.273375
-7.905220	-1.629909	3.250240	0.002311	0.273371
-7.729001	-1.664389	3.260237	0.002269	0.273371
-7.705891	-1.617997	3.270234	0.002263	0.273579
-7.517618	-1.626630	3.280230	0.002217	0.273694
-7.610948	-1.607972	3.290227	0.002241	0.273694
-7.515348	-1.627512	3.300224	0.002217	0.273690
-7.643898	-1.602664	3.310221	0.002249	0.273688
-7.542075	-1.545405	3.320218	0.002225	0.274003
-7.265459	-1.594518	3.330214	0.002157	0.274024
-7.005010	-1.645106	3.340211	0.002094	0.274025
-6.929781	-1.659916	3.350208	0.002076	0.274024
-6.888182	-1.668324	3.360205	0.002066	0.274022
-6.833272	-1.677883	3.370202	0.002053	0.274026
-6.938363	-1.696710	3.380198	0.002079	0.273864
-6.995035	-1.644775	3.390195	0.002093	0.274030
-7.299216	-1.586038	3.400192	0.002168	0.274025
-7.536746	-1.518392	3.410189	0.002226	0.274110
-7.433595	-1.505139	3.420186	0.002201	0.274246
-7.252865	-1.473012	3.430182	0.002157	0.274521
-6.927814	-1.527296	3.440179	0.002078	0.274560
-6.651538	-1.581483	3.450176	0.002011	0.274559
-6.389388	-1.633107	3.460173	0.001947	0.274558
-6.510367	-1.609451	3.470170	0.001977	0.274556
-6.526670	-1.605682	3.480166	0.001981	0.274558
-6.516411	-1.583061	3.490163	0.001979	0.274657
-6.500329	-1.534062	3.500160	0.001975	0.274869
-6.736771	-1.487897	3.510157	0.002033	0.274867
-6.774948	-1.460898	3.520154	0.002043	0.274946
-6.425110	-1.468646	3.530150	0.001958	0.275194
-6.287831	-1.494036	3.540147	0.001925	0.275199
-5.958978	-1.559525	3.550144	0.001845	0.275195
-5.895135	-1.573119	3.560141	0.001829	0.275189
-6.110513	-1.529881	3.570138	0.001882	0.275192
-6.196286	-1.511979	3.580134	0.001903	0.275195
-6.142866	-1.507844	3.590131	0.001891	0.275254
-6.087912	-1.459717	3.600128	0.001877	0.275493
-6.206027	-1.436636	3.610125	0.001907	0.275492
-5.903868	-1.495682	3.620122	0.001833	0.275492
-5.767336	-1.521394	3.630118	0.001800	0.275496
-5.676316	-1.484197	3.640115	0.001778	0.275719
-5.659866	-1.464378	3.650112	0.001774	0.275812
-5.773839	-1.441853	3.660109	0.001802	0.275811
-5.810507	-1.435330	3.670106	0.001812	0.275808
-5.851821	-1.406025	3.680102	0.001822	0.275893
-5.676569	-1.381253	3.690099	0.001780	0.276133
-5.704830	-1.376330	3.700096	0.001787	0.276129
-5.729146	-1.345637	3.710093	0.001793	0.276234
-5.511987	-1.332793	3.720090	0.001740	0.276458
-5.419330	-1.350248	3.730086	0.001718	0.276460
-5.193609	-1.394165	3.740083	0.001663	0.276461
-5.278702	-1.377443	3.750080	0.001684	0.276460
-5.199482	-1.337639	3.760077	0.001665	0.276684
-5.074562	-1.342546	3.770074	0.001635	0.276762
-5.096951	-1.337873	3.780070	0.001641	0.276762
-5.260409	-1.305367	3.790067	0.001681	0.276763
-4.985992	-1.358912	3.800064	0.001614	0.276764
-4.991982	-1.305756	3.810061	0.001616	0.276973
-4.791164	-1.320694	3.820058	0.001567	0.277072
-4.880386	-1.301730	3.830054	0.001589	0.277076
-4.756728	-1.325471	3.840051	0.001559	0.277078
-4.852723	-1.307221	3.850048	0.001583	0.277074
-4.815528	-1.280179	3.860045	0.001574	0.277212
-4.506494	-1.297862	3.870042	0.001499	0.277386
-4.552133	-1.287945	3.880038	0.001510	0.277389
-4.579618	-1.281580	3.890035	0.001517	0.277391
-4.611051	-1.276521	3.900032	0.001525	0.277386
-4.717878	-1.213283	3.910029	0.001552	0.277556
-4.738871	-1.169477	3.920026	0.001557	0.277715
-4.813074	-1.125630	3.930022	0.001575	0.277833
-4.516549	-1.136755	3.940019	0.001503	0.278022
-4.515597	-1.137794	3.950016	0.001503	0.278018
-4.316251	-1.098498	3.960013	0.001455	0.278333
-4.203603	-1.119197	3.970010	0.001428	0.278338
-3.979906	-1.162169	3.980006	0.001373	0.278341
-4.104060	-1.137264	3.990003	0.001404	0.278342
-4.050779	-1.137796	4.000000	0.001391	0.278381
-3.910177	-1.097022	4.009997	0.001357	0.278656
-3.983294	-1.081758	4.019994	0.001375	0.278658
-3.913149	-1.095081	4.029990	0.001358	0.278659
-3.920230	-1.092561	4.039987	0.001361	0.278663
